Date,Verb,C1,Infinitive,C2,PresentTense,C3,PastTense,C4,PastParticiple,Ending,Irregular,Percent,
26/01/2021 10:24,look forward,å glede seg,å glede,gleder seg,gleder seg,gledet seg,gledet seg,har gledet seg,har gledet seg,et,,75,
26/01/2021 10:25,forget,å glemme,å glemme,glemmer,glemmer,glemte,glemte,har glemt,har glemt,te,,100,
26/01/2021 10:25,have,å ha,å ha,har,har,hadde,hatt,har hatt,har hatt,,Y,75,
26/01/2021 10:25,"fetch, bring",å hente,å hente,henter,henter,hentet,hentet,har hentet,har hentet,et,,100,
26/01/2021 10:25,be called/named,å hete,å hete,heter,heter,hette,hette,har hett,har hett,te,,100,
26/01/2021 10:25,greet,å hilse,å hilse,hilser,hilser,hilste,hilste,har hilst,har hilst,te,,100,
26/01/2021 10:26,help,å hjelpe,å hjelpe,hjelper,hjelper,hjalp,hjalp,har hjulpet,har hjulpet,,Y,100,
26/01/2021 10:27,jump,å hoppe,å hoppe,hopper,hopper,hoppet,hoppet,har hoppet,har hoppet,et,,100,
26/01/2021 10:27,hear,å høre,å høre,hører,hører,hørte,hørte,har hørt,har hørt,te,,100,
26/01/2021 10:28,cough,å hoste,å huste,hoster,hoster,hostet,hostet,har hostet,har hostet,et,,75,
26/01/2021 10:28,remember,å huske,å glemme,husker,husker,husket,husket,har husket,har husket,et,,75,
26/01/2021 10:28,to throw,å kaste,å f,kaster,kaster,kastet,kastet,har kastet,har kastet,et,,75,
26/01/2021 10:29,"know (person, place)",å kjenne,å kjenne,kjenner,kjenner,kjente,kjente,har kjent,har kjent,te,,100,
26/01/2021 10:29,purchase,å kjøpe,å kjøpe,kjøper,kjøper,kjøpte,kjøpte,har kjøpt,har kjøpt,te,,100,
26/01/2021 10:29,cook,å koke,å koke,koker,koker,kokte,kokte,har kokt,har kokt,te,,100,
26/01/2021 10:30,come,å komme,å komme,kommer,kommer,kom,kom,har kommet,har kommet,,Y,100,
26/01/2021 10:30,"cost, sweep",å koste,å koste,koster,koster,kostet,kostet,har kostet,har kostet,et,,100,
26/01/2021 10:30,can/be able to,å kunne,å kunne,kan,kunner,kunne,kunne,har kunnet,har kunnet,,Y,75,
26/01/2021 10:30,"make, create",å lage,å lage,lager,lager,laget,lagte,har laget,har lgt,et,,50,
26/01/2021 10:31,laugh,å le,å le,ler,ler,lo,lier,har ledd,har lått,,Y,50,
26/01/2021 10:31,lay/put,å legge,å legge,legger,legger,la,legg,har lagt,har lått,,Y,50,
26/01/2021 10:31,play,å leke,å leke,leker,leker,lekte,lekte,har lekt,har lekt,te,,100,
26/01/2021 10:31,"live, be alive",å leve,å leve,lever,lever,levde,levde,har levd,har levd,de,,100,
26/01/2021 10:31,lie,å ligge,å ligge,ligger,ligger,lå,lagt,har ligget,har lagget,,Y,50,
26/01/2021 10:32,like,å like,å like,liker,liker,likte,likte,har likt,har likt,te,,100,
26/01/2021 10:32,listen,å lytte,å lytte,lytter,lytter,lyttet,lyttet,har lyttet,har lyttet,et,,100,
26/01/2021 10:32,must/have to,å måtte,å måte,må,må,måtte,måtte,har måttet,måttet,,Y,50,
26/01/2021 10:32,enjoy,å nyte,å nyte,nyter,nyter,nøt,nytt,har nytt,har nyttet,,Y,50,
26/01/2021 10:34,to fix,å ordne,å ordne,ordner,ordnet,ordnet,ordnet,har ordnet,har ordnet,et,,75,
26/01/2021 10:35,exaggerate,å overdrive,å overdrive,overdriver,overdriver,overdrev,overdrev,har overdrevet,har overdrevet,,Y,100,
26/01/2021 10:35,fit,å passe,å passe,passer,passer,passet,passet,har passet,har passet,et,,100,
26/01/2021 10:36,"try, attempt",å prøve,å prøve,prøver,prøver,prøvde,prøvde,har prøvd,har prøvd,de,,100,
26/01/2021 10:36,"clean, polish",å pusse,å pusse,pusser,pusser,pusset,pusset,har pusset,har pusset,et,,100,
26/01/2021 10:36,to breathe,å puste,å puste,puster,puster,pustet,pustet,har pustet,har pustet,et,,100,
26/01/2021 10:36,reach,å rekke,å rekke,rekker,rekker,rakte,rakt,har rakt,har rakt,,Y,75,
26/01/2021 10:37,ride,å ri,å ri,rir,rir,red,red,har ridd,har rir,,Y,75,
26/01/2021 10:37,ring,å ringe,å ringe,ringer,ringer,ringte,ringte,har ringt,har ringt,te,,100,
26/01/2021 10:37,"call, shout",å rope,å rope,roper,roper,ropte,ropte,har ropt,har ropt,te,,100,
26/01/2021 10:37,tidy,å rydde,å r,rydder,rydder,ryddet,ryddet,har ryddet,har ryddet,et,,75,
26/01/2021 10:38,see,å se,å se,ser,ser,så,sier,har sett,har sått,,Y,50,
26/01/2021 10:38,sell,å selge,å selge,selger,selger,solgte,solgte,har solgt,har solgt,,Y,100,
26/01/2021 10:39,send,å sende,å senne,sender,sender,sendte,sendte,har sendt,har sendt,te,,75,
26/01/2021 10:39,set/put/place,å sette,å sette,setter,setter,satte,satte,har satt,har satt,,Y,100,
26/01/2021 10:39,"say, tell",å si,å si,sier,sir,sa,si,har sagt,har so,,Y,25,
26/01/2021 10:39,sit,å sitte,å sitte,sitter,sitter,satt,satte,har sittet,har sattet,,Y,50,
26/01/2021 10:40,cut,å skjære,å skjære,skjærer,skjærer,skar,skjær,har skåret,har skaret,te,Y,50,
26/01/2021 10:40,understand,å skjønne,å skjønne,skjønner,skjønner@,skjønte,skjønte,har skjønt,har skjønt,,Y,75,
26/01/2021 10:41,to scare,å skremme,å skremme,skremmer,skremmer,skremte,skremte,har skremt,har skremt,te,,100,
26/01/2021 10:42,write,å skrive,å skrive,skriver,skriver,skrev,skrev,har skrevet,har skrivett,,Y,75,
26/01/2021 10:42,"should, shall",å skulle,å skulle,skal,skuller,skulle,skulle,har skullet,har skullet,,Y,75,
26/01/2021 10:42,"hit, strike",å slå,å slå,slår,slår,slo,slør,har slått,har slott,,Y,50,
26/01/2021 10:42,to realx,å slappe,å slappe,slapper,slapper,slappet,slappet,har slappet,har slappet,et,,100,
26/01/2021 10:43,drop,å slippe,å slippe,slipper,slipper,slapp,slapt,har sluppet,har sluppet,,Y,75,
26/01/2021 10:43,"end, close",å slutte,å slutt,slutter,slutter,sluttet,sluttet,har sluttet,har sluttet,et,,75,
26/01/2021 10:43,smile,å smile,å smile,smiler,smiler,smilte,smilte,har smilt,har smilt,te,,100,
26/01/2021 10:43,sneak,å snike,å snike,sniker,sniker,snek,snak,har sneket,har sneket,,,75,
26/01/2021 10:44,snow,å snø,å snø,snør,snør,snødde,snødde,har snødd,har snødd,dde,,100,
26/01/2021 10:44,sleep,å sove,å sove,sover,sover,sov,sov,har sovet,har sovet,,Y,100,
26/01/2021 10:44,play,å spille,å leke,spiller,spiller,spilte,spilte,har spilt,har spilt,te,,75,
26/01/2021 10:44,eat,å spise,å spise,spiser,spiser,spiste,spiste,har spist,har spist,te,,100,
26/01/2021 10:44,ask,å spørre,å spørre,spør,spørrer,spurte,har spurt,har spurt,har spurt,,Y,50,
26/01/2021 10:45,"stand, stand up",å stå,å stå,står,står,stod,stått,har stått,har stått,,Y,75,
26/01/2021 10:45,"roast, fry, bake",å steke,å steke,steker,steker,stekte,stekte,har stekt,har stekt,te,,100,
26/01/2021 10:45,"vote, agree",å stemme,å v,stemmer,stemmer,stemte,stemte,har stemt,har stemt,te,,75,
26/01/2021 10:46,steal,å stjele,å stjele,stjeler,stjeler,stjal,stjal,har stjålet,har stjulet,,Y,75,
26/01/2021 10:46,stroke,å stryke,å stryke,stryker,stryker,strøk,strikke,har strøket,har stikket,,Y,50,
26/01/2021 10:47,study,å studere,å studere,studerer,studerer,studerte,studerte,har studert,har studert,te,,100,
26/01/2021 10:47,"answer, reply",å svare,å svare,svarer,svarer,svarte,svarte,har svart,har svart,te,,100,
26/01/2021 10:47,take,å ta,å ta,tar,tar,tok,takk,har tatt,har tatt,,Y,75,
26/01/2021 10:47,count,å telle,å telle,teller,teller,talte,talte,har talt,har talt,,Y,100,
26/01/2021 10:48,"think, intend",å tenke,å tenke,tenker,tenker,tenkte,tenkte,har tenkt,har tenkt,te,,100,
26/01/2021 10:48,meet/hit,å treffe,å treffe,treffer,treffer,traff,traff,har truffet,har truffet,,Y,100,
26/01/2021 10:48,pull,å trekke,å trekke,trekker,trekker,trakk,trakk,har trukket,har trukket,,,100,
26/01/2021 10:49,need,å trenge,å trenge,trenger,trenger,trengte,trengte,har trengt,har trengt,te,,100,
26/01/2021 10:49,believe,å tro,å trø,tror,tror,trodde,trodde,har trodd,har trodd,,,75,
26/01/2021 10:49,to print,å trykke,å trykke,trykker,trykker,trykket,trykket,har trykket,har trykket,et,,100,
26/01/2021 10:50,to joke ,å tulle,å tulle,tuller,tuller,tullet,tullet,har tullet,har tullet,et,,100,
26/01/2021 10:50,"be, exist",å være,å være,er,var,var,var,har vært,har været,,Y,50,
26/01/2021 10:50,"wake, awaken",å våkne,å våkne,våkner,våkner,våknet,våknet,har våknet,har våknet,et,,100,
26/01/2021 10:50,wash,å vaske,å vaske,vasker,vasker,vasket,vasket,har vasket,har vasket,,,100,
26/01/2021 10:51,"wait, expect",å vente,å vente,venter,venter,ventet,ventet,har ventet,har ventet,et,,100,
26/01/2021 10:51,"want to, will",å ville,å ville,vil,vil,ville,ville,har villet,har villet,,Y,100,
26/01/2021 10:51,show,å vise,å vise,viser,viser,viste,viste,har vist,har vist,te,,100,
26/01/2021 10:51,know,å vite,å vite,vet,viter,visste,viter,har visst,har visst,,Y,50,
28/01/2021 09:48,interrupt,å avbryte,å avbryte,avbryter,avbryter,avbrøt,avbrøt,har avbrutt,har avbrutt,,Y,100,
28/01/2021 09:48,"mean, signify",å bety,å bety,betyr,betyr,betydde,betydde,har betydd,har betyd,dde,,75,
28/01/2021 09:49,to move,å bevege,å bevege,beveger,beveger,beveget,beveget,har beveget,har beveget,et,,100,
28/01/2021 09:49,be,å bli,å bli,blir,blir,ble,ble,har blitt,har blitt,,Y,100,
28/01/2021 09:49,"live, reside",å bo,å bo,bor,bor,bodde,bodde,har bodd,har bodd,dde,,100,
28/01/2021 09:49,"violate, break",å bryte,å bryte,bryter,bryter,brøt,brøt,har brutt,har bruttet,,Y,75,
28/01/2021 09:50,should,å burde,å burde,bør,burder,burde,burde,har burdet,har burdet,,Y,75,
28/01/2021 09:50,go/travel,å dra,å dra,drar,drar,dro,drev,har dratt,har drev,,Y,50,
28/01/2021 09:50,find,å finne,å finne,finner,finner,fant,fant,har funnet,har funtet,,Y,75,
28/01/2021 09:50,prefer,å foretrekke,å foretrekke,foretrekker,foretrekker,foretrakk,foretrakk,har foretrukket,har foretrukk,,Y,75,
28/01/2021 09:51,explain,å forklare,å forklare,forklarer,forklarer,forklarte,forklart,har forklart,har forklart,te,,75,
28/01/2021 09:52,give,å gi,å gi,gir,gir,gav,gikk,har gitt,har gikk,,Y,50,
28/01/2021 09:52,do,å gjøre,å gjøre,gjør,gjør,gjorde,gjøre,har gjort,har gjørd,,Y,50,
28/01/2021 09:52,look forward,å glede,å glemmne,gleder,gleder,gledet,gledt,har gledet,har gledet,et,,50,
28/01/2021 09:52,cough,å hoste,å huste,hoster,hoster,hostet,hostet,har hostet,har hostet,et,,75,
28/01/2021 09:53,remember,å huske,å glemme,husker,husker,husket,husket,har husket,har husket,et,,75,
28/01/2021 09:53,can/be able to,å kunne,å kunne,kan,kan,kunne,kunne,har kunnet,har kunnet,,Y,100,
28/01/2021 09:53,"make, create",å lage,å lage,lager,lager,laget,laget,har laget,har laget,et,,100,
28/01/2021 09:53,laugh,å le,å le,ler,ler,lo,lier,har ledd,har leir,,Y,50,
28/01/2021 09:53,lay/put,å legge,å legge,legger,legger,la,lagte,har lagt,har lagt,,Y,75,
28/01/2021 09:54,lie,å ligge,å ligge,ligger,ligger,lå,ligget,har ligget,har le,,Y,50,
28/01/2021 09:54,must/have to,å måtte,å måtte,må,må,måtte,måtte,har måttet,har måttet,,Y,100,
28/01/2021 09:54,enjoy,å nyte,å nyte,nyter,nyter,nøt,nytt,har nytt,har nutt,,Y,50,
28/01/2021 09:54,reach,å rekke,å rekke,rekker,rekker,rakte,rekt,har rakt,har rakt,,Y,75,
28/01/2021 09:54,ride,å ri,å ri,rir,rir,red,red,har ridd,har ritt,,Y,75,
28/01/2021 09:55,tidy,å rydde,å rydde,rydder,rydder,ryddet,d,har ryddet,ryddet,et,,50,
28/01/2021 09:55,see,å se,å se,ser,ser,så,sier,har sett,har sier,,Y,50,
28/01/2021 09:55,"say, tell",å si,å si,sier,sir,sa,sier,har sagt,har sått,,Y,25,
28/01/2021 09:55,sit,å sitte,å sitte,sitter,sitter,satt,satte,har sittet,har satt,,Y,50,
28/01/2021 09:55,cut,å skjære,å skjære,skjærer,skjærer,skar,skjæret,har skåret,har skjæret,te,Y,50,
28/01/2021 09:56,write,å skrive,å skrive,skriver,skriver,skrev,skrev,har skrevet,har skrevet,,Y,100,
28/01/2021 09:56,"should, shall",å skulle,å skulle,skal,skal,skulle,skulle,har skullet,har skullet,,Y,100,
28/01/2021 09:57,"hit, strike",å slå,å slå,slår,slår,slo,slått,har slått,ar slått,,Y,50,
28/01/2021 09:57,drop,å slippe,å slippe,slipper,slipper,slapp,slept,har sluppet,har slappet,,Y,50,
28/01/2021 09:57,sneak,å snike,å snike,sniker,sniker,snek,snek,har sneket,har sneket,,,100,
28/01/2021 09:58,"stand, stand up",å stå,å stå,står,står,stod,statt,har stått,har stodet,,Y,50,
28/01/2021 09:58,"vote, agree",å stemme,å stemme,stemmer,stemmer,stemte,stemte,har stemt,har stemt,te,,100,
28/01/2021 09:58,steal,å stjele,å stjele,stjeler,stjeler,stjal,stjal,har stjålet,har stjulet,,Y,75,
28/01/2021 09:59,stroke,å stryke,å stryke,stryker,stryker,strøk,strek,har strøket,har strøket,,Y,75,
28/01/2021 09:59,take,å ta,å ta,tar,tår,tok,tok,har tatt,har tåret,,Y,50,
28/01/2021 09:59,believe,å tro,å tro,tror,tror,trodde,trodde,har trodd,har trodd,,,100,
28/01/2021 09:59,"be, exist",å være,å være,er,er,var,var,har vært,har været,,Y,75,
28/01/2021 10:00,know,å vite,å vite,vet,vis,visste,vis,har visst,har visst,,Y,50,
29/01/2021 09:54,"mean, signify",å bety,å bety,betyr,betyr,betydde,betydde,har betydd,har betydd,dde,,100,
29/01/2021 09:54,"violate, break",å bryte,å bryte,bryter,bryter,brøt,brøtt,har brutt,har brøtet,,Y,50,
29/01/2021 09:55,should,å burde,å burde,bør,burder,burde,burder,har burdet,har burdet,,Y,50,
29/01/2021 09:55,go/travel,å dra,å dra,drar,drar,dro,drev,har dratt,har drovet,,Y,50,
29/01/2021 09:55,find,å finne,å finne,finner,finner,fant,fant,har funnet,har funtet,,Y,75,
29/01/2021 09:55,prefer,å foretrekke,å foretrekke,foretrekker,foretrekker,foretrakk,foretrakk,har foretrukket,har foretrakk,,Y,75,
29/01/2021 09:56,explain,å forklare,å fortelle,forklarer,forklarer,forklarte,forklart,har forklart,har forklart,te,,50,
29/01/2021 09:56,give,å gi,å gi,gir,gir,gav,gikk,har gitt,har gikk,,Y,50,
29/01/2021 09:56,do,å gjøre,å gjøre,gjør,gjør,gjorde,gjørd,har gjort,har gjørd,,Y,50,
29/01/2021 09:56,look forward,å glede,å glede,gleder,gleder,gledet,gledet,har gledet,har gledet,et,,100,
29/01/2021 09:57,cough,å hoste,å hoste,hoster,hoster,hostet,hostet,har hostet,har hostet,et,,100,
29/01/2021 09:57,remember,å huske,å glemme,husker,husker,husket,husket,har husket,har husket,et,,75,
29/01/2021 09:57,laugh,å le,å le,ler,ler,lo,lier,har ledd,har lårett,,Y,50,
29/01/2021 09:57,lay/put,å legge,å legge,legger,legger,la,legget,har lagt,har latt,,Y,50,
29/01/2021 10:00,lie,å ligge,å ligge,ligger,ligger,lå,lagt,har ligget,har lått,,Y,50,
29/01/2021 10:00,enjoy,å nyte,å nyte,nyter,nyter,nøt,nyt,har nytt,har nøttet,,Y,50,
29/01/2021 10:01,reach,å rekke,å rekke,rekker,rekker,rakte,rakk,har rakt,har rakt,,Y,75,
29/01/2021 10:01,ride,å ri,å ri,rir,rir,red,redd,har ridd,har redet,,Y,50,
29/01/2021 10:01,tidy,å rydde,å rydde,rydder,rydder,ryddet,rydd,har ryddet,har ryddet,et,,75,
29/01/2021 10:02,see,å se,å se,ser,ser,så,sier,har sett,har sått,,Y,50,
29/01/2021 10:02,"say, tell",å si,å si,sier,sir,sa,sier,har sagt,har sått,,Y,25,
29/01/2021 10:02,sit,å sitte,å sitte,sitter,sitter,satt,satte,har sittet,har satt,,Y,50,
29/01/2021 10:02,cut,å skjære,å skjære,skjærer,skjærer,skar,skjært,har skåret,har skaret,te,Y,50,
29/01/2021 10:02,"hit, strike",å slå,å slå,slår,slår,slo,slått,har slått,har slått,,Y,75,
29/01/2021 10:03,drop,å slippe,å slippe,slipper,slipper,slapp,slept,har sluppet,har slappet,,Y,50,
29/01/2021 10:03,"stand, stand up",å stå,å stå,står,står,stod,stor,har stått,har stodet,,Y,50,
29/01/2021 10:04,steal,å stjele,å stjele,stjeler,stjeler,stjal,stjelt,har stjålet,har stjalt,,Y,50,
29/01/2021 10:04,stroke,å stryke,å stryke,stryker,stryker,strøk,stryke,har strøket,har strøket,,Y,75,
29/01/2021 10:04,take,å ta,å ta,tar,tar,tok,takk,har tatt,har takk,,Y,50,
29/01/2021 10:04,"be, exist",å være,å være,er,er,var,var,har vært,har vært,,Y,100,
29/01/2021 10:05,know,å vite,å vite,vet,vise,visste,har viter,har visst,har visstet,,Y,25,
29/01/2021 10:55,"violate, break",å bryte,å bryte,bryter,bryter,brøt,brøt,har brutt,har brøt,,Y,75,
29/01/2021 10:55,should,å burde,å burde,bør,burder,burde,burder,har burdet,har burdet,,Y,50,
29/01/2021 10:56,find,å finne,å finne,finner,finner,fant,fant,har funnet,har funnet,,Y,100,
29/01/2021 10:56,explain,å forklare,å forklare,forklarer,forklarer,forklarte,forklarte,har forklart,har forklart,te,,100,
29/01/2021 10:56,lay/put,å legge,å legge,legger,legger,la,legg,har lagt,har legget,,Y,50,
29/01/2021 10:56,enjoy,å nyte,å nyte,nyter,nyter,nøt,nytt,har nytt,har nyt,,Y,50,
29/01/2021 10:56,ride,å ri,å ri,rir,rir,red,red,har ridd,har ritt,,Y,75,
29/01/2021 10:57,see,å se,å se,ser,ser,så,sier,har sett,har sått,,Y,50,
29/01/2021 10:57,"say, tell",å si,å si,sier,sier,sa,sett,har sagt,har sått,,Y,50,
29/01/2021 10:58,sit,å sitte,å sitte,sitter,sitter,satt,satte,har sittet,har satt,,Y,50,
29/01/2021 10:58,cut,å skjære,å skjære,skjærer,skjærer,skar,skjart,har skåret,har skjæret,te,Y,50,
29/01/2021 10:58,drop,å slippe,å slippe,slipper,slipper,slapp,slept,har sluppet,har slappet,,Y,50,
29/01/2021 10:58,"stand, stand up",å stå,å stå,står,står,stod,statt,har stått,har statt,,Y,50,
29/01/2021 10:58,"violate, break",å bryte,å bryte,bryter,bryter,brøt,brøt,har brutt,har brutt,,Y,100,
29/01/2021 10:59,should,å burde,å burde,bør,bør,burde,burde,har burdet,har burdet,,Y,100,
29/01/2021 10:59,lay/put,å legge,å legge,legger,legger,la,legg,har lagt,har latt,,Y,50,
29/01/2021 11:00,enjoy,å nyte,å nyte,nyter,nyter,nøt,nyt,har nytt,har nytt,,Y,75,
29/01/2021 11:00,ride,å ri,å ri,rir,rir,red,red,har ridd,har rett,,Y,75,
29/01/2021 11:00,see,å se,å se,ser,ser5,så,se,har sett,har se,,Y,25,
29/01/2021 11:01,"say, tell",å si,å si,sier,sier,sa,ser,har sagt,har satt,,Y,50,
29/01/2021 11:01,sit,å sitte,å sitte,sitter,sitter,satt,satt,har sittet,har satt,,Y,75,
29/01/2021 11:01,cut,å skjære,å skjære,skjærer,skjærer,skar,skårt,har skåret,har skåret,te,Y,75,
29/01/2021 11:02,drop,å slippe,å slippe,slipper,slipper,slapp,slapp,har sluppet,sluppet,,Y,75,
29/01/2021 11:02,"stand, stand up",å stå,å stå,står,står,stod,sto,har stått,har studd,,Y,50,
29/01/2021 11:02,lay/put,å legge,å legge,legger,legger,la,legt,har lagt,har legt,,Y,50,
29/01/2021 11:03,enjoy,å nyte,å nyte,nyter,nyter,nøt,nøt,har nytt,har nyt,,Y,75,
29/01/2021 11:03,ride,å ri,å ri,rir,rir,red,red,har ridd,har ritt,,Y,75,
29/01/2021 11:03,see,å se,å se,ser,ser,så,sav,har sett,har savt,,Y,50,
29/01/2021 11:03,"say, tell",å si,å si,sier,sier,sa,sa,har sagt,har sått,,Y,75,
29/01/2021 11:04,sit,å sitte,å sitt,sitter,sitter,satt,satt,har sittet,har satt,,Y,50,
29/01/2021 11:04,cut,å skjære,å skjære,skjærer,skjår,skar,skår,har skåret,har skåret,te,Y,50,
29/01/2021 11:04,drop,å slippe,å slippe,slipper,slipper,slapp,slapp,har sluppet,har sluppet,,Y,100,
29/01/2021 11:05,"stand, stand up",å stå,å stå,står,står,stod,sto,har stått,har stoddet,,Y,50,
29/01/2021 11:05,lay/put,å legge,å legge,legger,legger,la,lagt,har lagt,har lagt,,Y,75,
29/01/2021 11:37,lay/put,å legge,å legge,legger,legger,la,lagt,har lagt,har lagt,,Y,75,
29/01/2021 11:38,enjoy,å nyte,å nyte,nyter,nyter,nøt,nøt,har nytt,har nytt,,Y,100,
29/01/2021 11:38,ride,å ri,å ri,rir,rir,red,red,har ridd,har ridd,,Y,100,
29/01/2021 11:38,see,å se,å se,ser,ser,så,sa,har sett,har satt,,Y,50,
29/01/2021 11:39,"say, tell",å si,å so,sier,sier,sa,sa,har sagt,har sått,,Y,50,
29/01/2021 11:39,sit,å sitte,å sitte,sitter,sitter,satt,satt,har sittet,har satt,,Y,75,
29/01/2021 11:39,cut,å skjære,å skjære,skjærer,skjærer,skar,skjært,har skåret,har skåret,te,Y,75,
29/01/2021 11:40,"stand, stand up",å stå,å stå,står,står,stod,sto,har stått,har stodd,,Y,50,
29/01/2021 11:42,lay/put,å legge,å legge,legger,legger,la,lagt,har lagt,har laget,,Y,50,
29/01/2021 11:42,see,å se,å se,ser,ser,så,sa,har sett,har sett,,Y,75,
29/01/2021 11:42,"say, tell",å si,å si,sier,sier,sa,sa,har sagt,har sagt,,Y,100,
29/01/2021 11:43,sit,å sitte,å sitte,sitter,sitter,satt,satt,har sittet,har sittet,,Y,100,
29/01/2021 11:43,cut,å skjære,å skjære,skjærer,skjærer,skar,skjår,har skåret,har skjåret,te,Y,50,
29/01/2021 11:49,"stand, stand up",å stå,å stå,står,står,stod,sto,har stått,har stodd,,Y,50,
29/01/2021 11:52,lay/put,å legge,å legge,legger,legger,la,la,har lagt,har lagt,,Y,100,
29/01/2021 11:52,see,å se,å se,ser,ser,så,så,har sett,har satt,,Y,75,
29/01/2021 11:52,cut,å skjære,å skjære,skjærer,skjærer,skar,skår,har skåret,har skaret,te,Y,50,
29/01/2021 11:53,"stand, stand up",å stå,å stå,står,står,stod,sto,har stått,har stodd,,Y,50,
29/01/2021 11:54,see,å se,å se,ser,ser,så,så,har sett,har sått,,Y,75,
29/01/2021 11:54,cut,å skjære,å skjære,skjærer,skjærer,skar,skar,har skåret,har skåret,te,Y,100,
29/01/2021 11:54,"stand, stand up",å stå,å stå,står,står,stod,stod,har stått,har stått,,Y,100,
29/01/2021 11:56,see,å se,å se,ser,sder,så,så,har sett,har sett,,Y,75,
29/01/2021 11:56,see,å se,å se,ser,ser,så,så,har sett,har sett,,Y,100,
29/01/2021 13:33,"bear, carry",å bære,å bære,bærer,bærer,bar,bar,har båret,har båret,,Y,100,
29/01/2021 13:33,ask,å be,å be,ber,ber,ba,bått,har bedt,har bått,,Y,50,
29/01/2021 13:34,die,å dø,å do,dør,dør,døde,dødde,har dødd,har dødd,de,,50,
29/01/2021 13:34,go/travel,å dra,å dra,drar,drar,dro,drev,har dratt,har drovet,,Y,50,
29/01/2021 13:34,prefer,å foretrekke,å foretrekke,foretrekker,foretrekker,foretrakk,foretrakk,har foretrukket,har foretrakk,,Y,75,
29/01/2021 13:35,understand,å forstå,å forstå,forstår,forsto,forsto,forsto,har forstått,har forstev,,Y,50,
29/01/2021 13:35,disappear,å forsvinne,å forsvinne,forsvinner,forsvinner,forsvant,forsvant,har forsvunnet,har forsvant,,Y,75,
29/01/2021 13:35,give,å gi,å gi,gir,gir,gav,gikk,har gitt,har gikk,,Y,50,
29/01/2021 13:36,do,å gjøre,å gjøre,gjør,gjør,gjorde,gjørt,har gjort,har gjørd,,Y,50,
29/01/2021 13:36,have,å ha,å ha,har,har,hadde,hadde,har hatt,har hatt,,Y,100,
29/01/2021 13:36,remember,å huske,å huske,husker,husker,husket,husket,har husket,har husket,et,,100,
29/01/2021 13:36,to throw,å kaste,å hente,kaster,kaster,kastet,kastet,har kastet,har kastet,et,,75,
29/01/2021 13:37,laugh,å le,å le,ler,ler,lo,lier,har ledd,har lier,,Y,50,
29/01/2021 13:37,lie,å ligge,å ligge,ligger,ligger,lå,lå,har ligget,har latt,,Y,75,
29/01/2021 13:37,to fix,å ordne,å passe,ordner,ordnet,ordnet,ordnet,har ordnet,har ordnet,et,,50,
